"BehaviorSpace results (NetLogo 6.2.2)"
"Segregation.nlogo"
"experiment"
"04/24/2025 22:31:15:177 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","[step]","percent-unhappy"
"143","50","60","2","33.97683397683397"
"142","50","60","4","19.644238205723124"
"141","50","60","13","2.331002331002331"
"139","50","60","22","0.15128593040847202"
"138","50","60","26","0.1529051987767584"
"140","50","60","16","0.6875477463712758"
"137","50","60","28","0"
"144","50","60","2","32.843894899536316"
"141","50","60","14","2.4087024087024087"
"142","50","60","5","15.699922660479505"
"139","50","60","23","0.07564296520423601"
"138","50","60","27","0.1529051987767584"
"143","50","60","3","28.494208494208493"
"140","50","60","17","0.6875477463712758"
"144","50","60","3","24.88408037094281"
"145","50","60","0","59.379844961240316"
"141","50","60","15","1.7871017871017871"
"138","50","60","28","0.0764525993883792"
"142","50","60","6","11.600928074245939"
"139","50","60","24","0.07564296520423601"
"140","50","60","18","0.7639419404125287"
"143","50","60","4","21.38996138996139"
"144","50","60","4","17.078825347758887"
"141","50","60","16","1.320901320901321"
"138","50","60","29","0"
"142","50","60","7","9.280742459396752"
"139","50","60","25","0.07564296520423601"
"145","50","60","1","44.263565891472865"
"140","50","60","19","0.53475935828877"
"143","50","60","5","17.83783783783784"
"141","50","60","17","1.1655011655011656"
"139","50","60","26","0.07564296520423601"
"142","50","60","8","6.496519721577726"
"144","50","60","5","13.21483771251932"
"140","50","60","20","0.15278838808250572"
"145","50","60","2","33.72093023255814"
"146","50","60","0","59.776119402985074"
"141","50","60","18","0.777000777000777"
"139","50","60","27","0.07564296520423601"
"142","50","60","9","4.640371229698376"
"143","50","60","6","14.131274131274132"
"144","50","60","6","9.119010819165378"
"140","50","60","21","0.07639419404125286"
"145","50","60","3","26.356589147286826"
"141","50","60","19","0.3885003885003885"
"139","50","60","28","0.07564296520423601"
"146","50","60","1","45.44776119402985"
"142","50","60","10","3.8669760247486464"
"144","50","60","7","5.795981452859351"
"143","50","60","7","10.579150579150578"
"140","50","60","22","0.07639419404125286"
"141","50","60","20","0.3885003885003885"
"145","50","60","4","21.007751937984494"
"139","50","60","29","0.07564296520423601"
"142","50","60","11","2.706883217324053"
"146","50","60","2","34.776119402985074"
"143","50","60","8","8.185328185328185"
"144","50","60","8","4.1731066460587325"
"140","50","60","23","0.07639419404125286"
"141","50","60","21","0.2331002331002331"
"145","50","60","5","15.891472868217054"
"139","50","60","30","0.07564296520423601"
"142","50","60","12","1.5467904098994587"
"143","50","60","9","6.718146718146718"
"146","50","60","3","23.507462686567166"
"144","50","60","9","3.4775888717156103"
"141","50","60","22","0.0777000777000777"
"140","50","60","24","0.07639419404125286"
"145","50","60","6","13.25581395348837"
"139","50","60","31","0.07564296520423601"
"142","50","60","13","1.160092807424594"
"141","50","60","23","0.0777000777000777"
"144","50","60","10","2.1638330757341575"
"146","50","60","4","16.716417910447763"
"143","50","60","10","4.401544401544402"
"140","50","60","25","0.07639419404125286"
"145","50","60","7","11.085271317829458"
"139","50","60","32","0.07564296520423601"
"142","50","60","14","0.7733952049497294"
"141","50","60","24","0.1554001554001554"
"144","50","60","11","1.545595054095827"
"146","50","60","5","13.955223880597014"
"143","50","60","11","3.397683397683398"
"140","50","60","26","0"
"145","50","60","8","7.674418604651163"
"139","50","60","33","0.07564296520423601"
"142","50","60","15","0.8507347254447023"
"141","50","60","25","0.1554001554001554"
"144","50","60","12","1.2364760432766615"
"146","50","60","6","9.776119402985074"
"143","50","60","12","2.5482625482625485"
"145","50","60","9","6.976744186046512"
"141","50","60","26","0.1554001554001554"
"139","50","60","34","0.07564296520423601"
"142","50","60","16","0.6960556844547563"
"144","50","60","13","1.0046367851622875"
"147","50","60","0","58.13586097946287"
"146","50","60","7","6.492537313432837"
"145","50","60","10","4.108527131782946"
"143","50","60","13","2.5482625482625485"
"141","50","60","27","0.0777000777000777"
"142","50","60","17","0.5413766434648105"
"139","50","60","35","0"
"144","50","60","14","0.6182380216383307"
"147","50","60","1","41.46919431279621"
"146","50","60","8","5.746268656716418"
"145","50","60","11","3.255813953488372"
"141","50","60","28","0"
"143","50","60","14","2.2393822393822393"
"142","50","60","18","0.46403712296983757"
"144","50","60","15","0.5409582689335394"
"148","50","60","0","59.36285936285937"
"147","50","60","2","31.04265402843602"
"146","50","60","9","4.328358208955224"
"143","50","60","15","1.5444015444015444"
"145","50","60","12","2.558139534883721"
"142","50","60","19","0.46403712296983757"
"144","50","60","16","0.46367851622874806"
"149","50","60","0","60.383141762452105"
"148","50","60","1","43.278943278943274"
"143","50","60","16","0.9266409266409266"
"147","50","60","3","22.906793048973142"
"145","50","60","13","1.7829457364341086"
"146","50","60","10","3.4328358208955225"
"142","50","60","20","0.23201856148491878"
"144","50","60","17","0.23183925811437403"
"149","50","60","1","43.60153256704981"
"143","50","60","17","0.6177606177606177"
"145","50","60","14","1.627906976744186"
"142","50","60","21","0.15467904098994587"
"146","50","60","11","2.5373134328358207"
"147","50","60","4","19.036334913112167"
"148","50","60","2","31.7016317016317"
"144","50","60","18","0.07727975270479134"
"149","50","60","2","33.33333333333333"
"143","50","60","18","0.6177606177606177"
"145","50","60","15","1.0852713178294573"
"142","50","60","22","0.15467904098994587"
"144","50","60","19","0.07727975270479134"
"147","50","60","5","14.84992101105845"
"146","50","60","12","2.014925373134328"
"148","50","60","3","24.164724164724163"
"145","50","60","16","0.9302325581395349"
"143","50","60","19","0.3861003861003861"
"144","50","60","20","0.07727975270479134"
"142","50","60","23","0.15467904098994587"
"149","50","60","3","25.134099616858236"
"147","50","60","6","10.821484992101107"
"146","50","60","13","1.791044776119403"
"148","50","60","4","17.24941724941725"
"143","50","60","20","0.07722007722007722"
"144","50","60","21","0.07727975270479134"
"145","50","60","17","0.5426356589147286"
"142","50","60","24","0.07733952049497293"
"147","50","60","7","8.135860979462874"
"146","50","60","14","1.8656716417910446"
"149","50","60","4","19.54022988505747"
"148","50","60","5","13.597513597513597"
"143","50","60","21","0"
"144","50","60","22","0.07727975270479134"
"145","50","60","18","0.3875968992248062"
"142","50","60","25","0"
"147","50","60","8","7.187993680884676"
"146","50","60","15","0.8208955223880596"
"149","50","60","5","14.942528735632186"
"145","50","60","19","0.15503875968992248"
"148","50","60","6","10.023310023310025"
"144","50","60","23","0.07727975270479134"
"150","50","60","0","56.54952076677316"
"151","50","65","0","69.4508894044857"
"147","50","60","9","5.450236966824645"
"146","50","60","16","0.6716417910447761"
"149","50","60","6","11.340996168582375"
"145","50","60","20","0.23255813953488372"
"148","50","60","7","7.303807303807304"
"144","50","60","24","0"
"147","50","60","10","4.265402843601896"
"146","50","60","17","0.6716417910447761"
"150","50","60","1","44.40894568690096"
"149","50","60","7","8.96551724137931"
"145","50","60","21","0.15503875968992248"
"148","50","60","8","5.827505827505827"
"151","50","65","1","54.060324825986086"
"147","50","60","11","2.6856240126382307"
"146","50","60","18","0.5223880597014926"
"152","50","65","0","65.29644268774703"
"150","50","60","2","35.46325878594249"
"149","50","60","8","6.666666666666667"
"145","50","60","22","0.15503875968992248"
"148","50","60","9","4.273504273504273"
"151","50","65","2","47.95050270688322"
"146","50","60","19","0.2985074626865672"
"147","50","60","12","1.8957345971563981"
"149","50","60","9","5.287356321839081"
"152","50","65","1","51.30434782608696"
"150","50","60","3","29.073482428115017"
"148","50","60","10","3.4965034965034967"
"145","50","60","23","0.07751937984496124"
"147","50","60","13","1.263823064770932"
"146","50","60","20","0.2985074626865672"
"151","50","65","3","40.2938901778809"
"149","50","60","10","4.3678160919540225"
"148","50","60","11","2.797202797202797"
"150","50","60","4","21.56549520766773"
"152","50","65","2","41.50197628458498"
"145","50","60","24","0"
"147","50","60","14","0.7109004739336493"
"146","50","60","21","0.2985074626865672"
"149","50","60","11","2.9885057471264367"
"148","50","60","12","2.253302253302253"
"151","50","65","4","31.09048723897912"
"150","50","60","5","15.814696485623003"
"147","50","60","15","0.7109004739336493"
"152","50","65","3","33.91304347826087"
"146","50","60","22","0.2985074626865672"
"153","50","65","0","68.39729119638827"
"148","50","60","13","2.1756021756021755"
"149","50","60","12","2.0689655172413794"
"151","50","65","5","27.223511214230474"
"150","50","60","6","11.980830670926517"
"147","50","60","16","0.1579778830963665"
"152","50","65","4","24.90118577075099"
"146","50","60","23","0.0746268656716418"
"148","50","60","14","1.0878010878010878"
"149","50","60","13","1.532567049808429"
"151","50","65","6","22.505800464037122"
"150","50","60","7","8.30670926517572"
"153","50","65","1","58.314522197140704"
"147","50","60","17","0.1579778830963665"
"152","50","65","5","21.422924901185773"
"146","50","60","24","0.1492537313432836"
"148","50","60","15","0.4662004662004662"
"149","50","60","14","0.8429118773946359"
"147","50","60","18","0.07898894154818326"
"150","50","60","8","5.7507987220447285"
"151","50","65","7","16.937354988399072"
"152","50","65","6","18.972332015810274"
"153","50","65","2","46.95259593679458"
"146","50","60","25","0.0746268656716418"
"148","50","60","16","0.4662004662004662"
"149","50","60","15","0.30651340996168586"
"147","50","60","19","0.07898894154818326"
"150","50","60","9","4.313099041533546"
"148","50","60","17","0.3885003885003885"
"146","50","60","26","0.0746268656716418"
"151","50","65","8","13.225058004640372"
"152","50","65","7","16.284584980237156"
"153","50","65","3","39.42814145974417"
"147","50","60","20","0.07898894154818326"
"150","50","60","10","2.5559105431309903"
"149","50","60","16","0.22988505747126436"
"152","50","65","8","12.09486166007905"
"148","50","60","18","0.2331002331002331"
"146","50","60","27","0"
"147","50","60","21","0.1579778830963665"
"151","50","65","9","11.678267594740912"
"150","50","60","11","1.996805111821086"
"149","50","60","17","0.22988505747126436"
"153","50","65","4","36.418359668924005"
"152","50","65","9","10.67193675889328"
"148","50","60","19","0.0777000777000777"
"147","50","60","22","0.1579778830963665"
"150","50","60","12","1.5974440894568689"
"151","50","65","10","8.352668213457076"
"154","50","65","0","67.14628297362111"
"149","50","60","18","0.07662835249042146"
"148","50","60","20","0.2331002331002331"
"147","50","60","23","0"
"153","50","65","5","31.30173062452972"
"150","50","60","13","1.038338658146965"
"152","50","65","10","8.063241106719369"
"151","50","65","11","7.269914926527456"
"154","50","65","1","51.55875299760192"
"149","50","60","19","0.15325670498084293"
"148","50","60","21","0.1554001554001554"
"150","50","60","14","0.7188498402555911"
"152","50","65","11","6.561264822134387"
"151","50","65","12","5.645784996133024"
"153","50","65","6","27.012791572610983"
"155","50","65","0","69.29133858267717"
"148","50","60","22","0.1554001554001554"
"149","50","60","20","0.07662835249042146"
"154","50","65","2","39.48840927258194"
"150","50","60","15","0.5591054313099041"
"152","50","65","12","4.5059288537549405"
"151","50","65","13","4.949729311678268"
"153","50","65","7","20.842738901429648"
"148","50","60","23","0"
"149","50","60","21","0"
"155","50","65","1","56.37795275590551"
"154","50","65","3","34.77218225419664"
"151","50","65","14","3.0935808197989174"
"150","50","60","16","0.3194888178913738"
"152","50","65","13","3.8735177865612647"
"153","50","65","8","15.951843491346878"
"150","50","60","17","0.3993610223642172"
"152","50","65","14","2.8458498023715415"
"151","50","65","15","1.7014694508894046"
"154","50","65","4","27.577937649880095"
"155","50","65","2","49.84251968503937"
"157","50","65","0","67.9245283018868"
"156","50","65","0","64.94688922610014"
"153","50","65","9","12.490594431903688"
"150","50","60","18","0.1597444089456869"
"152","50","65","15","2.0553359683794468"
"151","50","65","16","1.082753286929621"
"154","50","65","5","21.90247801758593"
"155","50","65","3","41.968503937007874"
"157","50","65","1","53.38050314465409"
"156","50","65","1","53.186646433990894"
"153","50","65","10","10.684725357411589"
"150","50","60","19","0.07987220447284345"
"152","50","65","16","1.9762845849802373"
"151","50","65","17","0.5413766434648105"
"154","50","65","6","18.145483613109512"
"155","50","65","4","32.91338582677165"
"157","50","65","2","42.5314465408805"
"150","50","60","20","0.07987220447284345"
"152","50","65","17","1.7391304347826086"
"153","50","65","11","7.0729872084273895"
"156","50","65","2","47.64795144157815"
"151","50","65","18","0.3866976024748647"
"154","50","65","7","13.509192645883294"
"155","50","65","5","29.133858267716533"
"150","50","60","21","0"
"157","50","65","3","35.37735849056604"
"152","50","65","18","1.7391304347826086"
"153","50","65","12","5.643340857787811"
"151","50","65","19","0.23201856148491878"
"154","50","65","8","10.391686650679457"
"156","50","65","3","41.426403641881635"
"155","50","65","6","25.11811023622047"
"152","50","65","19","1.8181818181818181"
"157","50","65","4","30.031446540880502"
"153","50","65","13","4.36418359668924"
"151","50","65","20","0.23201856148491878"
"158","50","65","0","63.348416289592755"
"154","50","65","9","8.393285371702639"
"156","50","65","4","34.52200303490137"
"152","50","65","20","1.1067193675889329"
"155","50","65","7","20.47244094488189"
"153","50","65","14","3.235515425131678"
"157","50","65","5","23.82075471698113"
"151","50","65","21","0.3866976024748647"
"154","50","65","10","6.394884092725819"
