"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"Wolf_Sheep_Predation_simpler.nlogox"
"experiment"
"01/20/2026 20:37:47:932 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","initial-number-sheep","initial-number-wolves","wolf-reproduce","sheep-reproduce","grass-regrowth-time","[step]","grass_remaining"
"1","50","50","4","4","40","45","141.7916186082276"
"20","50","50","4","4","60","182","83.42945021145714"
"25","50","50","4","4","80","15","102.42214532871972"
"24","50","50","4","4","80","140","93.50249903883122"
"23","50","50","4","4","80","169","93.88696655132641"
"22","50","50","4","4","80","182","93.50249903883122"
"20","50","50","4","4","60","183","82.89119569396387"
"24","50","50","4","4","80","141","92.88735101883891"
"23","50","50","4","4","80","170","92.73356401384083"
"25","50","50","4","4","80","16","103.26797385620915"
"22","50","50","4","4","80","183","93.88696655132641"
"20","50","50","4","4","60","184","83.04498269896193"
"23","50","50","4","4","80","171","91.73394848135332"
"24","50","50","4","4","80","142","92.88735101883891"
"22","50","50","4","4","80","184","94.34832756632065"
"25","50","50","4","4","80","17","103.80622837370242"
"20","50","50","4","4","60","185","82.81430219146482"
"23","50","50","4","4","80","172","90.65743944636678"
"22","50","50","4","4","80","185","94.42522106881968"
"24","50","50","4","4","80","143","92.73356401384083"
"25","50","50","4","4","80","18","104.3444828911957"
"23","50","50","4","4","80","173","89.42714340638216"
"20","50","50","4","4","60","186","82.9680891964629"
"24","50","50","4","4","80","144","92.42599000384467"
"22","50","50","4","4","80","186","95.19415609381008"
"25","50","50","4","4","80","19","105.65167243367935"
"24","50","50","4","4","80","145","91.81084198385237"
"20","50","50","4","4","60","187","83.04498269896193"
"23","50","50","4","4","80","174","88.65820838139177"
"22","50","50","4","4","80","187","95.80930411380238"
"22","50","50","4","4","80","188","96.96270665128796"
"24","50","50","4","4","80","146","91.42637447135716"
"25","50","50","4","4","80","20","105.88235294117646"
"23","50","50","4","4","80","175","87.81237985390234"
"20","50","50","4","4","60","188","83.27566320645906"
"25","50","50","4","4","80","21","106.57439446366782"
"24","50","50","4","4","80","147","91.11880046136102"
"22","50","50","4","4","80","189","97.73164167627836"
"20","50","50","4","4","60","189","83.73702422145328"
"23","50","50","4","4","80","176","86.88965782391388"
"24","50","50","4","4","80","148","90.58054594386775"
"22","50","50","4","4","80","190","98.65436370626682"
"20","50","50","4","4","60","190","84.81353325643983"
"24","50","50","4","4","80","149","90.42675893886967"
"25","50","50","4","4","80","22","107.80469050365244"
"23","50","50","4","4","80","177","86.96655132641291"
"25","50","50","4","4","80","23","108.26605151864668"
"22","50","50","4","4","80","191","98.73125720876585"
"24","50","50","4","4","80","150","90.27297193387159"
"20","50","50","4","4","60","191","84.81353325643983"
"24","50","50","4","4","80","151","90.5036524413687"
"25","50","50","4","4","80","24","108.41983852364476"
"20","50","50","4","4","60","192","84.04459823144944"
"23","50","50","4","4","80","178","86.42829680891964"
"22","50","50","4","4","80","192","98.73125720876585"
"24","50","50","4","4","80","152","90.27297193387159"
"22","50","50","4","4","80","193","99.34640522875817"
"25","50","50","4","4","80","25","108.34294502114571"
"23","50","50","4","4","80","179","85.81314878892734"
"20","50","50","4","4","60","193","82.81430219146482"
"22","50","50","4","4","80","194","100.11534025374856"
"24","50","50","4","4","80","153","89.8885044213764"
"25","50","50","4","4","80","26","109.03498654363706"
"23","50","50","4","4","80","180","85.58246828143022"
"22","50","50","4","4","80","195","100.73048827374087"
"20","50","50","4","4","60","194","82.73740868896579"
"24","50","50","4","4","80","154","89.58093041138024"
"25","50","50","4","4","80","27","108.88119953863898"
"23","50","50","4","4","80","181","85.65936178392926"
"22","50","50","4","4","80","196","100.96116878123799"
"24","50","50","4","4","80","155","88.96578239138793"
"20","50","50","4","4","60","195","82.89119569396387"
"22","50","50","4","4","80","197","101.26874279123415"
"23","50","50","4","4","80","182","85.42868127643214"
"20","50","50","4","4","60","196","82.12226066897347"
"25","50","50","4","4","80","28","108.7274125336409"
"22","50","50","4","4","80","198","101.96078431372548"
"24","50","50","4","4","80","156","87.96616685890042"
"1","50","50","4","4","40","46","140.86889657823914"
"23","50","50","4","4","80","183","85.04421376393695"
"25","50","50","4","4","80","29","108.49673202614379"
"20","50","50","4","4","60","197","81.199538638985"
"24","50","50","4","4","80","157","87.81237985390234"
"22","50","50","4","4","80","199","102.88350634371396"
"25","50","50","4","4","80","30","108.18915801614763"
"20","50","50","4","4","60","198","80.50749711649365"
"23","50","50","4","4","80","184","84.9673202614379"
"22","50","50","4","4","80","200","103.57554786620531"
"24","50","50","4","4","80","158","87.81237985390234"
"25","50","50","4","4","80","31","108.26605151864668"
"20","50","50","4","4","60","199","80.43060361399462"
"23","50","50","4","4","80","185","85.04421376393695"
"25","50","50","4","4","80","32","108.7274125336409"
"24","50","50","4","4","80","159","87.50480584390618"
"20","50","50","4","4","60","200","80.04613610149943"
"23","50","50","4","4","80","186","84.81353325643983"
"24","50","50","4","4","80","160","87.12033833141099"
"26","50","50","4","4","80","0","7.6893502499038835"
"25","50","50","4","4","80","33","108.18915801614763"
"24","50","50","4","4","80","161","86.50519031141869"
"23","50","50","4","4","80","187","84.9673202614379"
"25","50","50","4","4","80","34","108.18915801614763"
"26","50","50","4","4","80","1","99.03883121876201"
"27","50","50","4","4","80","0","7.6893502499038835"
"25","50","50","4","4","80","35","108.49673202614379"
"23","50","50","4","4","80","188","85.12110726643598"
"24","50","50","4","4","80","162","86.19761630142253"
"26","50","50","4","4","80","2","99.34640522875817"
"23","50","50","4","4","80","189","85.19800076893503"
"27","50","50","4","4","80","1","99.50019223375625"
"24","50","50","4","4","80","163","85.58246828143022"
"25","50","50","4","4","80","36","108.41983852364476"
"23","50","50","4","4","80","190","85.3517877739331"
"27","50","50","4","4","80","2","98.96193771626298"
"26","50","50","4","4","80","3","98.96193771626298"
"24","50","50","4","4","80","164","85.3517877739331"
"23","50","50","4","4","80","191","85.3517877739331"
"27","50","50","4","4","80","3","99.11572472126106"
"25","50","50","4","4","80","37","108.65051903114187"
"23","50","50","4","4","80","192","84.65974625144176"
"26","50","50","4","4","80","4","99.03883121876201"
"24","50","50","4","4","80","165","85.65936178392926"
"27","50","50","4","4","80","4","99.11572472126106"
"23","50","50","4","4","80","193","84.73663975394079"
"25","50","50","4","4","80","38","109.11188004613611"
"26","50","50","4","4","80","5","99.34640522875817"
"27","50","50","4","4","80","5","99.11572472126106"
"23","50","50","4","4","80","194","84.19838523644752"
"24","50","50","4","4","80","166","84.9673202614379"
"25","50","50","4","4","80","39","109.80392156862744"
"26","50","50","4","4","80","6","99.8077662437524"
"27","50","50","4","4","80","6","99.88465974625144"
"23","50","50","4","4","80","195","83.04498269896193"
"24","50","50","4","4","80","167","84.81353325643983"
"25","50","50","4","4","80","40","109.88081507112649"
"27","50","50","4","4","80","7","101.03806228373702"
"26","50","50","4","4","80","7","99.8077662437524"
"25","50","50","4","4","80","41","109.4963475586313"
"24","50","50","4","4","80","168","84.65974625144176"
"23","50","50","4","4","80","196","82.66051518646674"
"27","50","50","4","4","80","8","101.57631680123029"
"25","50","50","4","4","80","42","109.18877354863514"
"26","50","50","4","4","80","8","99.96155324875048"
"23","50","50","4","4","80","197","82.12226066897347"
"24","50","50","4","4","80","169","85.04421376393695"
"23","50","50","4","4","80","198","81.50711264898116"
"27","50","50","4","4","80","9","102.88350634371396"
"25","50","50","4","4","80","43","109.26566705113417"
"24","50","50","4","4","80","170","84.27527873894655"
"26","50","50","4","4","80","9","100.26912725874664"
"25","50","50","4","4","80","44","109.26566705113417"
"27","50","50","4","4","80","10","103.11418685121107"
"23","50","50","4","4","80","199","80.50749711649365"
"25","50","50","4","4","80","45","108.80430603613995"
"24","50","50","4","4","80","171","84.19838523644752"
"26","50","50","4","4","80","10","100.80738177623991"
"27","50","50","4","4","80","11","103.1910803537101"
"25","50","50","4","4","80","46","108.49673202614379"
"24","50","50","4","4","80","172","83.66013071895425"
"23","50","50","4","4","80","200","79.96924259900038"
"26","50","50","4","4","80","11","100.49980776624375"
"25","50","50","4","4","80","47","107.88158400615148"
"24","50","50","4","4","80","173","83.35255670895809"
"27","50","50","4","4","80","12","102.960399846213"
"26","50","50","4","4","80","12","101.34563629373318"
"25","50","50","4","4","80","48","108.57362552864284"
"24","50","50","4","4","80","174","82.66051518646674"
"27","50","50","4","4","80","13","103.80622837370242"
"26","50","50","4","4","80","13","101.80699730872742"
"24","50","50","4","4","80","175","81.96847366397539"
"25","50","50","4","4","80","49","108.95809304113803"
"26","50","50","4","4","80","14","102.42214532871972"
"27","50","50","4","4","80","14","103.65244136870434"
"24","50","50","4","4","80","176","80.96885813148789"
"25","50","50","4","4","80","50","109.41945405613225"
"28","50","50","4","4","80","0","7.6893502499038835"
"26","50","50","4","4","80","15","102.72971933871588"
"24","50","50","4","4","80","177","79.73856209150327"
"27","50","50","4","4","80","15","104.03690888119954"
"26","50","50","4","4","80","16","102.72971933871588"
"25","50","50","4","4","80","51","109.80392156862744"
"28","50","50","4","4","80","1","98.73125720876585"
"24","50","50","4","4","80","178","79.8154555940023"
"25","50","50","4","4","80","52","109.95770857362552"
"26","50","50","4","4","80","17","103.03729334871204"
"28","50","50","4","4","80","2","98.26989619377163"
"27","50","50","4","4","80","16","104.42137639369473"
"26","50","50","4","4","80","18","102.72971933871588"
"1","50","50","4","4","40","47","139.94617454825067"
"24","50","50","4","4","80","179","79.96924259900038"
"28","50","50","4","4","80","3","98.03921568627452"
"27","50","50","4","4","80","17","104.49826989619378"
"26","50","50","4","4","80","19","103.26797385620915"
"27","50","50","4","4","80","18","104.65205690119186"
"28","50","50","4","4","80","4","98.42368319876971"
"24","50","50","4","4","80","180","79.8154555940023"
"26","50","50","4","4","80","20","103.49865436370627"
"28","50","50","4","4","80","5","97.96232218377547"
"24","50","50","4","4","80","181","79.35409457900808"
"26","50","50","4","4","80","21","103.42176086120723"
"27","50","50","4","4","80","19","104.72895040369089"
"28","50","50","4","4","80","6","97.57785467128028"
"26","50","50","4","4","80","22","104.42137639369473"
"27","50","50","4","4","80","20","104.26758938869665"
"24","50","50","4","4","80","182","78.58515955401768"
"26","50","50","4","4","80","23","104.80584390618992"
"28","50","50","4","4","80","7","97.88542868127644"
"27","50","50","4","4","80","21","104.19069588619762"
"24","50","50","4","4","80","183","78.8158400615148"
"26","50","50","4","4","80","24","104.3444828911957"
"28","50","50","4","4","80","8","98.42368319876971"
"24","50","50","4","4","80","184","79.35409457900808"
"27","50","50","4","4","80","22","103.65244136870434"
"26","50","50","4","4","80","25","104.03690888119954"
"28","50","50","4","4","80","9","99.19261822376009"
"27","50","50","4","4","80","23","104.72895040369089"
"26","50","50","4","4","80","26","104.49826989619378"
"24","50","50","4","4","80","185","78.8158400615148"
"28","50","50","4","4","80","10","99.65397923875433"
"27","50","50","4","4","80","24","105.57477893118032"
"26","50","50","4","4","80","27","104.11380238369858"
"24","50","50","4","4","80","186","78.66205305651673"
"28","50","50","4","4","80","11","99.57708573625528"
"27","50","50","4","4","80","25","106.03613994617454"
"24","50","50","4","4","80","187","78.73894655901576"
"28","50","50","4","4","80","12","100.1922337562476"
"26","50","50","4","4","80","28","103.72933487120338"
"27","50","50","4","4","80","26","106.57439446366782"
"24","50","50","4","4","80","188","78.20069204152249"
"26","50","50","4","4","80","29","103.11418685121107"
"28","50","50","4","4","80","13","100.26912725874664"
"24","50","50","4","4","80","189","78.35447904652057"
"28","50","50","4","4","80","14","100.42291426374472"
"27","50","50","4","4","80","27","106.80507497116494"
"26","50","50","4","4","80","30","103.80622837370242"
"24","50","50","4","4","80","190","77.89311803152634"
"28","50","50","4","4","80","15","101.57631680123029"
"24","50","50","4","4","80","191","77.4317570165321"
"26","50","50","4","4","80","31","103.88312187620146"
"28","50","50","4","4","80","16","102.19146482122261"
"27","50","50","4","4","80","28","107.57400999615533"
"24","50","50","4","4","80","192","77.04728950403691"
"27","50","50","4","4","80","29","107.57400999615533"
"26","50","50","4","4","80","32","104.3444828911957"
"27","50","50","4","4","80","30","107.57400999615533"
"28","50","50","4","4","80","17","102.34525182622069"
"26","50","50","4","4","80","33","104.03690888119954"
"24","50","50","4","4","80","193","77.04728950403691"
"27","50","50","4","4","80","31","108.26605151864668"
"26","50","50","4","4","80","34","103.34486735870819"
"27","50","50","4","4","80","32","108.34294502114571"
"28","50","50","4","4","80","18","102.80661284121491"
"24","50","50","4","4","80","194","77.04728950403691"
"27","50","50","4","4","80","33","108.49673202614379"
"26","50","50","4","4","80","35","103.72933487120338"
"28","50","50","4","4","80","19","102.80661284121491"
"24","50","50","4","4","80","195","76.73971549404075"
"26","50","50","4","4","80","36","104.19069588619762"
"27","50","50","4","4","80","34","108.80430603613995"
